Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-03-28,1715.21,1795.73,1701.13,1772.99,536511.3973,ETH,935507384.149678,766887,2.8576666666666664e-05,59.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.3680810624876045,0.033126034644116106,0.1576796733237328,
2023-03-29,1773.0,1827.99,1772.48,1793.07,536865.5972,ETH,967342311.082234,810500,9.194666666666669e-05,57.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.1325500989853188,0.011261847656573554,0.16320871870981601,
2023-03-30,1793.06,1829.69,1763.0,1793.61,579690.0394,ETH,1039397383.7804,876484,3.689e-05,60.0,,360932699.0829224,326347.0,28612052.69058096,,1d,0.030115946393616255,0.000301114124527503,0.16335740817737002,
2023-03-31,1793.6,1847.28,1777.91,1821.52,554525.4762,ETH,1006896937.025254,902956,8.061666666666667e-05,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.5560796382714237,0.015440968668430453,0.17104245084298672,
2023-04-01,1821.52,1842.83,1807.81,1820.79,272904.9674,ETH,497460628.0761911,579259,8.768666666666667e-05,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.04007641969344666,-0.0004008445243675286,0.1708414447109229,
2023-04-02,1820.8,1824.81,1771.7,1794.51,322122.9385,ETH,580909276.164171,637705,4.1693333333333336e-05,63.0,,346961110.73132545,341622.0,27387521.07343141,,1d,-1.443329543769456,-0.01453846867051438,0.16360522395662677,
2023-04-03,1794.51,1839.99,1762.77,1810.51,628503.6619,ETH,1131436800.437073,1098681,-1.7896666666666664e-05,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.8916082941861525,0.008876569371509933,0.16801083781007953,
2023-04-04,1810.51,1891.91,1802.01,1870.37,622208.6411,ETH,1151551698.653268,1087425,6.532666666666667e-05,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.3062507249338458,0.03252769871276309,0.18449334063930967,
2023-04-05,1870.38,1942.98,1864.58,1908.69,548595.5155,ETH,1045846831.791563,1077031,8.951e-05,62.0,,323675130.1453304,346885.0,25533999.31959065,,1d,2.048792484909412,0.020280870614801574,0.19504478581832907,
2023-04-06,1908.68,1909.91,1853.7,1872.41,396241.4352,ETH,743618300.024,916688,3.826333333333333e-05,63.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.9007801162053584,-0.019190771703289936,0.18505505640562495,
2023-04-07,1872.41,1882.61,1841.46,1863.72,284256.4873,ETH,528718750.378566,829061,4.273e-05,64.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.4641077541777783,-0.0046518807808922,0.18266225738146838,
2023-04-08,1863.73,1879.38,1847.0,1848.82,197905.5407,ETH,368792680.929658,902787,2.327e-05,61.0,,349935510.5526316,318505.0,26655771.28270032,,1d,-0.7994763161848439,-0.008026892640481205,0.1785595294804405,
2023-04-09,1848.82,1873.99,1824.01,1858.92,287131.3079,ETH,529878494.840373,953458,6.6e-06,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.5462943931805242,0.00544807617683312,0.18134057322543257,
2023-04-10,1858.91,1918.79,1846.4,1910.2,434739.7984,ETH,816212712.862947,586284,1.506666666666667e-06,62.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,2.7585910098336663,0.027212274694365286,0.19546056562574868,
2023-04-11,1910.21,1937.37,1881.11,1889.86,405203.4892,ETH,774389695.845932,590527,6.004e-05,68.0,,366599106.2932332,385002.0,30278886.883851,,1d,-1.064809967542668,-0.010705196364642943,0.1898599290145468,
2023-04-12,1889.86,1933.0,1852.65,1917.39,630844.4186,ETH,1195663632.078732,801456,1.985e-05,65.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,1.4567216619220558,0.01446213399745325,0.19744033835114402,
2023-04-13,1917.4,2023.0,1899.55,2012.01,676164.5188,ETH,1333377092.124591,911569,0.0001,61.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,4.934833289002238,0.048169336152757536,0.22349403727700026,
2023-04-14,2012.0,2128.76,2009.22,2099.99,896307.3934,ETH,1877719501.123732,1182309,0.0001,68.0,,333271914.81203014,315959.0,27977114.940560613,,1d,4.372741686174519,0.04279836040920956,0.24771940645367357,
2023-04-15,2099.99,2111.85,2071.13,2090.6,321823.7851,ETH,674260851.49151,505299,0.0001,68.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.4471449864046906,-0.004481476696807716,0.24513386182342853,
